Pocillopora_acuta_HIv2___RNAseq.g23002.t1	sp	Q9QYS2	GRM3_MOUSE	31.761	869	498	32	7	819	9	838	1.40e-114	373
Pocillopora_acuta_HIv2___RNAseq.g599.t1	sp	A4IGU3	MT21A_XENTR	31.073	177	106	5	45	213	31	199	3.12e-14	72.4
Pocillopora_acuta_HIv2___RNAseq.g22552.t1	sp	P27401	POL_SFV3L	30.435	115	80	0	7	121	914	1028	6.92e-13	68.2
Pocillopora_acuta_HIv2___RNAseq.g28285.t1	sp	Q7KM13	HEY_DROME	36.364	132	58	3	38	166	107	215	1.40e-14	79.0
Pocillopora_acuta_HIv2___RNAseq.g12228.t1	sp	P35384	CASR_BOVIN	29.817	872	531	28	30	841	24	874	1.56e-105	354
Pocillopora_acuta_HIv2___RNAseq.g20353.t1	sp	P49288	MTR1C_CHICK	25.540	278	193	5	1	275	61	327	5.16e-20	92.0
Pocillopora_acuta_HIv2___RNAseq.g11471.t1	sp	Q05941	ACHA7_RAT	34.862	545	269	10	35	570	26	493	9.15e-103	322
Pocillopora_acuta_HIv2___RNAseq.g28583.t1	sp	Q62868	ROCK2_RAT	50.442	113	55	1	6	118	26	137	6.33e-26	105
Pocillopora_acuta_HIv2___RNAseq.g8713.t1	sp	P16233	LIPP_HUMAN	58.667	75	30	1	2	76	185	258	2.18e-20	87.0
Pocillopora_acuta_HIv2___RNAseq.g18041.t1	sp	Q6PC30	CSN5_DANRE	84.404	327	49	2	6	331	4	329	0.0	566
Pocillopora_acuta_HIv2___RNAseq.g25647.t1	sp	Q99PW8	KIF17_MOUSE	37.736	318	151	9	243	552	750	1028	3.70e-52	195
Pocillopora_acuta_HIv2___RNAseq.g929.t1	sp	P50867	CYSK_EMENI	62.899	345	120	5	19	356	23	366	6.16e-150	430
Pocillopora_acuta_HIv2___TS.g11592.t1b	sp	P54131	ACHA7_BOVIN	30.159	504	318	10	28	516	11	495	4.65e-84	272
Pocillopora_acuta_HIv2___RNAseq.g13157.t1	sp	Q9R1P4	PSA1_MOUSE	73.256	258	67	1	1	256	1	258	7.07e-145	410
Pocillopora_acuta_HIv2___TS.g27992.t2d	sp	Q60ZN5	SDK_CAEBR	28.571	182	118	4	176	350	1170	1346	1.77e-12	75.5
Pocillopora_acuta_HIv2___RNAseq.g9371.t1	sp	O89013	OBRG_MOUSE	60.377	106	41	1	6	111	6	110	1.32e-37	128
Pocillopora_acuta_HIv2___RNAseq.g9121.t1	sp	Q08BM0	TM10B_DANRE	36.398	261	150	3	316	568	49	301	4.04e-50	178
Pocillopora_acuta_HIv2___RNAseq.g28123.t1	sp	Q09575	YRD6_CAEEL	37.590	415	228	12	179	566	678	1088	3.60e-74	263
Pocillopora_acuta_HIv2___RNAseq.g11917.t1	sp	P54131	ACHA7_BOVIN	40.841	333	186	5	92	420	23	348	4.99e-82	269
Pocillopora_acuta_HIv2___RNAseq.g21391.t1	sp	A4IF63	TRIM2_BOVIN	23.721	430	260	10	66	440	315	731	3.95e-18	90.9
Pocillopora_acuta_HIv2___RNAseq.g22295.t2	sp	P79942	NOCT_XENLA	44.237	321	168	8	66	381	64	378	5.18e-78	248
Pocillopora_acuta_HIv2___RNAseq.g7505.t1	sp	Q6GNV7	DIRC2_XENLA	32.189	466	285	10	16	470	6	451	5.39e-64	217
Pocillopora_acuta_HIv2___RNAseq.g5804.t1	sp	Q9C882	GTL1_ARATH	33.708	89	58	1	91	179	435	522	3.36e-07	54.7
Pocillopora_acuta_HIv2___TS.g25294.t1	sp	P28824	NRP1_XENLA	28.571	210	136	6	247	452	228	427	1.06e-14	81.3
Pocillopora_acuta_HIv2___RNAseq.g17727.t1	sp	Q7RTR2	NLRC3_HUMAN	42.553	376	215	1	90	464	672	1047	5.01e-71	246
Pocillopora_acuta_HIv2___RNAseq.g5693.t1	sp	P0DJ93	SIM13_HUMAN	41.558	77	37	4	11	79	9	85	9.01e-10	53.1
Pocillopora_acuta_HIv2___RNAseq.g7507.t1	sp	Q6GNV7	DIRC2_XENLA	40.045	447	246	7	33	476	24	451	4.94e-105	325
Pocillopora_acuta_HIv2___RNAseq.g12532.t1	sp	Q8WU03	GLYL2_HUMAN	26.471	272	179	10	22	278	13	278	7.50e-09	59.3
Pocillopora_acuta_HIv2___TS.g445.t2	sp	Q6RI86	TRPA1_RAT	27.112	1077	634	27	44	1012	41	1074	2.80e-94	327
Pocillopora_acuta_HIv2___RNAseq.g28893.t1	sp	P47800	DRD1L_OREMO	26.385	379	220	17	22	362	29	386	1.44e-08	59.7
Pocillopora_acuta_HIv2___TS.g2668.t1b	sp	Q9NSN8	SNTG1_HUMAN	31.227	538	305	6	10	536	11	494	5.14e-83	270
Pocillopora_acuta_HIv2___RNAseq.g16370.t1	sp	Q9NYG2	ZDHC3_HUMAN	34.866	261	150	6	4	255	38	287	1.74e-48	165
Pocillopora_acuta_HIv2___RNAseq.g18900.t1	sp	O60290	ZN862_HUMAN	23.000	200	140	2	27	224	606	793	2.56e-11	68.6
Pocillopora_acuta_HIv2___RNAseq.g11334.t1b	sp	Q6IRP0	R126B_XENLA	36.641	131	65	3	311	426	145	272	7.02e-19	90.1
Pocillopora_acuta_HIv2___RNAseq.g28891.t1	sp	A2CI35	DUSTY_STRPU	45.571	937	465	13	4	912	15	934	0.0	841
Pocillopora_acuta_HIv2___TS.g28556.t2	sp	Q9Y297	FBW1A_HUMAN	77.282	515	83	4	44	556	116	598	0.0	817
Pocillopora_acuta_HIv2___RNAseq.g17725.t1	sp	A8QMS7	MYD88_TAKRU	35.897	78	46	3	72	146	25	101	8.62e-06	47.4
Pocillopora_acuta_HIv2___RNAseq.g10625.t1	sp	E1CHH8	VRTN_PIG	27.869	183	117	6	43	224	55	223	1.51e-11	70.9
Pocillopora_acuta_HIv2___RNAseq.g21286.t1	sp	O35474	EDIL3_MOUSE	32.365	241	146	6	159	389	123	356	1.38e-31	129
Pocillopora_acuta_HIv2___RNAseq.g11915.t1	sp	P22770	ACHA7_CHICK	31.538	520	291	14	25	525	18	491	1.67e-72	242
Pocillopora_acuta_HIv2___RNAseq.g20179.t1	sp	Q54TD7	DDX24_DICDI	41.111	180	96	1	3	172	292	471	6.11e-39	144
Pocillopora_acuta_HIv2___RNAseq.g2713.t2	sp	Q15111	PLCL1_HUMAN	51.967	839	380	4	2	839	251	1067	0.0	909
Pocillopora_acuta_HIv2___RNAseq.g26355.t1	sp	P48970	UNIV_STRPU	31.683	202	117	6	166	356	204	395	4.54e-19	90.9
Pocillopora_acuta_HIv2___RNAseq.g19087.t1	sp	P06914	CSP_PLAYO	39.683	63	38	0	16	78	143	205	7.95e-07	48.1
Pocillopora_acuta_HIv2___RNAseq.g29556.t2	sp	Q9D842	APLF_MOUSE	31.687	243	124	9	2	229	3	218	1.26e-19	95.5
Pocillopora_acuta_HIv2___TS.g28669.t2	sp	Q9VY86	TM2D2_DROME	62.179	156	53	2	31	186	74	223	2.08e-66	205
Pocillopora_acuta_HIv2___RNAseq.g22912.t1	sp	B2IZD3	BDLP_NOSP7	24.280	243	150	8	22	258	30	244	2.66e-11	70.9
Pocillopora_acuta_HIv2___RNAseq.g28607.t1	sp	P07560	SEC4_YEAST	38.323	167	97	3	306	468	21	185	3.17e-31	123
Pocillopora_acuta_HIv2___TS.g10119.t2	sp	Q61712	DNJC1_MOUSE	42.015	526	253	10	26	515	41	550	7.63e-107	335
Pocillopora_acuta_HIv2___RNAseq.g11852.t1	sp	Q8BLA8	TRPA1_MOUSE	29.500	1061	653	30	96	1108	63	1076	1.82e-109	371
Pocillopora_acuta_HIv2___RNAseq.g14230.t1	sp	Q9BUD6	SPON2_HUMAN	39.130	161	89	5	28	183	41	197	3.67e-25	105
Pocillopora_acuta_HIv2___TS.g25684.t1b	sp	P19199	POL_COYMV	26.185	401	244	16	149	532	1472	1837	8.84e-10	65.9
Pocillopora_acuta_HIv2___RNAseq.g7909.t1	sp	C0HK24	ELEL_ECHLU	32.258	93	58	3	43	135	14	101	3.04e-08	51.6
Pocillopora_acuta_HIv2___RNAseq.g9204.t1	sp	Q7KWX9	EXOS3_DICDI	47.137	227	111	2	8	233	3	221	2.28e-71	221
Pocillopora_acuta_HIv2___RNAseq.g26002.t1	sp	Q9C0H5	RHG39_HUMAN	55.439	285	124	3	191	474	700	982	4.81e-109	350
Pocillopora_acuta_HIv2___RNAseq.15343_t	sp	Q9BT88	SYT11_HUMAN	35.766	274	172	3	310	580	158	430	1.71e-52	188
Pocillopora_acuta_HIv2___TS.g10828.t1	sp	Q8N1E6	FXL14_HUMAN	64.450	391	139	0	6	396	2	392	0.0	519
Pocillopora_acuta_HIv2___RNAseq.g21870.t1	sp	Q32KI9	ARSI_MOUSE	42.830	523	248	11	34	535	33	525	5.97e-132	401
Pocillopora_acuta_HIv2___TS.g13394.t1	sp	P17972	KCNAW_DROME	38.925	465	233	13	1	426	6	458	6.38e-103	329
Pocillopora_acuta_HIv2___RNAseq.g25387.t1	sp	Q09575	YRD6_CAEEL	34.091	132	85	2	2	131	865	996	6.03e-19	85.1
Pocillopora_acuta_HIv2___TS.g18002.t1	sp	A0A2J6RX17	NLRN_HYAVF	25.514	243	156	5	579	797	648	889	3.85e-06	55.5
Pocillopora_acuta_HIv2___RNAseq.g16855.t1	sp	Q9SG02	RDR6_ARATH	31.490	416	245	12	85	483	492	884	1.93e-50	193
Pocillopora_acuta_HIv2___RNAseq.g20790.t1	sp	C8XA09	MSHA_NAKMY	26.291	213	138	8	32	234	218	421	8.68e-10	61.6
Pocillopora_acuta_HIv2___RNAseq.g6557.t1	sp	Q24297	RUXF_DROME	77.907	86	19	0	2	87	3	88	3.57e-47	148
Pocillopora_acuta_HIv2___RNAseq.g8214.t1	sp	Q9Y3Y4	PYGO1_HUMAN	55.952	84	36	1	74	156	324	407	2.47e-28	111
Pocillopora_acuta_HIv2___TS.g6327.t1	sp	Q0MQE9	NDUB9_GORGO	45.263	95	50	1	53	147	1	93	1.97e-20	86.3
Pocillopora_acuta_HIv2___RNAseq.g30359.t1	sp	P11369	LORF2_MOUSE	31.361	169	101	7	78	244	421	576	8.15e-10	62.4
Pocillopora_acuta_HIv2___RNAseq.g528.t1	sp	O96006	ZBED1_HUMAN	23.973	292	192	5	1	263	360	650	8.85e-16	80.1
Pocillopora_acuta_HIv2___RNAseq.g3533.t1	sp	A4IF97	ML12B_BOVIN	72.515	171	47	0	1	171	1	171	4.95e-87	255
Pocillopora_acuta_HIv2___TS.g4966.t1a	sp	P42893	ECE1_RAT	35.269	689	414	13	33	716	44	705	7.74e-141	434
Pocillopora_acuta_HIv2___RNAseq.g1532.t1	sp	P79218	NK2R_RABIT	28.495	372	229	15	153	513	1	346	4.56e-28	119
Pocillopora_acuta_HIv2___RNAseq.g3405.t1	sp	P95896	AMID_SACS2	42.717	508	275	8	10	507	3	504	2.09e-127	383
Pocillopora_acuta_HIv2___RNAseq.g30041.t1	sp	P26652	TIMP3_CHICK	29.221	154	84	7	1	147	1	136	3.54e-10	59.3
Pocillopora_acuta_HIv2___RNAseq.g9373.t1	sp	Q32KW9	IIGP5_BOVIN	30.233	387	253	6	15	391	27	406	1.23e-49	177
Pocillopora_acuta_HIv2___RNAseq.g28434.t1	sp	Q9C9U3	DOX2_ARATH	36.661	551	313	14	169	703	85	615	2.25e-107	342
Pocillopora_acuta_HIv2___TS.g4605.t1	sp	P36514	UD2C1_RABIT	32.359	513	309	8	13	499	1	501	2.74e-95	300
Pocillopora_acuta_HIv2___RNAseq.g1021.t1	sp	Q02446	SP4_HUMAN	70.779	154	31	4	276	422	600	746	6.24e-72	247
Pocillopora_acuta_HIv2___RNAseq.g29995.t1	sp	O88871	GABR2_RAT	33.671	692	437	10	1	675	128	814	4.38e-128	419
Pocillopora_acuta_HIv2___TS.g21338.t1	sp	Q5EAC5	ZN410_BOVIN	63.014	146	54	0	211	356	216	361	5.67e-68	231
Pocillopora_acuta_HIv2___RNAseq.g29424.t1	sp	O14770	MEIS2_HUMAN	48.619	543	192	21	1	523	1	476	3.85e-125	377
Pocillopora_acuta_HIv2___RNAseq.g9088.t1	sp	Q9D113	DNLZ_MOUSE	45.270	148	70	4	23	163	24	167	3.99e-34	121
Pocillopora_acuta_HIv2___RNAseq.g11023.t1	sp	Q09575	YRD6_CAEEL	27.333	300	197	8	709	993	713	1006	3.11e-22	107
Pocillopora_acuta_HIv2___RNAseq.g1023.t1	sp	Q8CI75	DI3L2_MOUSE	46.525	849	377	15	284	1083	26	846	0.0	754
Pocillopora_acuta_HIv2___TS.g26430.t1	sp	Q4R4I5	LAP4A_MACFA	34.615	208	124	3	20	221	19	220	3.43e-35	128
Pocillopora_acuta_HIv2___RNAseq.g5933.t1	sp	Q3SX30	PSMF1_BOVIN	29.537	281	167	8	20	299	20	270	1.36e-33	127
Pocillopora_acuta_HIv2___RNAseq.g3618.t1	sp	Q924H0	NPFF2_MOUSE	27.018	285	186	6	37	305	62	340	5.17e-25	107
Pocillopora_acuta_HIv2___RNAseq.g24363.t1	sp	Q9ULJ7	ANR50_HUMAN	25.529	850	516	30	375	1196	72	832	3.46e-44	181
Pocillopora_acuta_HIv2___RNAseq.g18354.t1	sp	Q803X1	CTU1_DANRE	77.676	327	70	2	30	353	1	327	0.0	537
Pocillopora_acuta_HIv2___RNAseq.g1271.t1	sp	Q9W6C5	PDC6I_XENLA	42.694	876	446	11	1	835	1	861	0.0	673
Pocillopora_acuta_HIv2___RNAseq.g12694.t1	sp	Q5ZKD7	MOV10_CHICK	41.093	988	493	28	12	962	5	940	0.0	630
Pocillopora_acuta_HIv2___TS.g20406.t1	sp	P20825	POL2_DROME	30.345	145	86	3	38	168	178	321	1.33e-12	68.2
Pocillopora_acuta_HIv2___RNAseq.g7428.t1	sp	Q9H0J4	QRIC2_HUMAN	27.545	167	121	0	131	297	626	792	5.16e-19	90.9
Pocillopora_acuta_HIv2___RNAseq.g27308.t1	sp	Q5UQ13	COLL2_MIMIV	37.912	182	97	3	48	226	877	1045	2.54e-17	84.0
Pocillopora_acuta_HIv2___RNAseq.g23689.t2	sp	P12111	CO6A3_HUMAN	43.617	94	42	3	44	129	2290	2380	3.35e-11	67.0
Pocillopora_acuta_HIv2___RNAseq.g12418.t1	sp	Q7TT28	REXO1_MOUSE	44.930	503	253	11	572	1062	720	1210	7.42e-123	409
Pocillopora_acuta_HIv2___RNAseq.g10546.t1	sp	P18460	FGFR3_CHICK	43.909	788	348	23	45	804	53	774	0.0	576
Pocillopora_acuta_HIv2___RNAseq.g2696.t1	sp	Q4V817	CB068_XENLA	30.460	174	89	6	7	175	3	149	4.83e-12	63.5
Pocillopora_acuta_HIv2___RNAseq.g25682.t1	sp	P62332	ARF6_RAT	89.809	157	16	0	1	157	18	174	9.38e-107	305
Pocillopora_acuta_HIv2___RNAseq.g1273.t1	sp	Q8N2E2	VWDE_HUMAN	44.324	185	102	1	489	672	1298	1482	1.77e-45	178
Pocillopora_acuta_HIv2___RNAseq.g5476.t1	sp	Q5EA80	PGTA_BOVIN	37.247	247	147	4	2	245	324	565	4.33e-38	143
Pocillopora_acuta_HIv2___TS.g15194.t1	sp	P24628	DRD2A_XENLA	25.000	248	171	7	1	244	6	242	1.67e-10	63.9
Pocillopora_acuta_HIv2___RNAseq.g25803.t1	sp	Q1PRL4	LIN41_CHICK	31.439	264	164	4	31	283	619	876	3.25e-28	117
Pocillopora_acuta_HIv2___RNAseq.g28436.t1	sp	Q5XGG3	PIHD2_XENTR	33.437	323	198	7	8	325	9	319	3.27e-48	167
Pocillopora_acuta_HIv2___TS.g11286.t1	sp	B3EWZ3	CADN_ACRMI	26.689	296	188	8	291	562	458	748	3.61e-28	124
Pocillopora_acuta_HIv2___RNAseq.g30834.t1	sp	P21328	RTJK_DROME	28.502	207	131	5	1	195	524	725	1.48e-09	60.1
Pocillopora_acuta_HIv2___RNAseq.g14839.t1	sp	Q9NXS3	KLH28_HUMAN	26.190	588	377	16	1	562	9	565	2.55e-46	174
Pocillopora_acuta_HIv2___TS.g2434.t1	sp	O43704	ST1B1_HUMAN	39.241	237	126	8	16	244	1	227	2.08e-47	161
Pocillopora_acuta_HIv2___RNAseq.g23586.t1	sp	Q01484	ANK2_HUMAN	30.757	621	389	2	62	641	193	813	4.31e-74	264
Pocillopora_acuta_HIv2___RNAseq.g25734.t1	sp	O00468	AGRIN_HUMAN	27.672	889	512	32	1280	2123	167	969	3.17e-50	202
Pocillopora_acuta_HIv2___RNAseq.g5811.t1	sp	Q95218	DMBT1_RABIT	32.276	883	473	30	647	1427	323	1182	3.67e-94	342
Pocillopora_acuta_HIv2___RNAseq.g29605.t1	sp	O55230	RA51D_MOUSE	39.041	292	169	4	19	310	20	302	3.07e-66	214
Pocillopora_acuta_HIv2___RNAseq.g21882.t1	sp	P02678	FIBB_PETMA	41.667	60	32	2	109	168	227	283	2.39e-06	52.4
Pocillopora_acuta_HIv2___TS.g2546.t1	sp	C6KSS5	LRR2_PLAF7	34.375	128	71	3	394	521	1059	1173	4.22e-07	58.2
Pocillopora_acuta_HIv2___RNAseq.g5289.t1	sp	P05205	HP1_DROME	45.098	51	27	1	14	63	29	79	1.40e-07	49.3
Pocillopora_acuta_HIv2___RNAseq.g29176.t1	sp	A2CI35	DUSTY_STRPU	24.742	194	121	7	47	222	39	225	8.72e-09	58.9
Pocillopora_acuta_HIv2___TS.g30648.t1	sp	O75365	TP4A3_HUMAN	63.905	169	57	1	20	184	4	172	1.92e-75	226
Pocillopora_acuta_HIv2___RNAseq.g4464.t1	sp	Q61029	LAP2B_MOUSE	36.275	204	105	6	1	184	1	199	1.37e-12	71.2
Pocillopora_acuta_HIv2___TS.g23526.t1	sp	O01670	OAR2_LYMST	25.275	182	131	2	18	195	89	269	3.01e-11	67.0
Pocillopora_acuta_HIv2___RNAseq.g22941.t1	sp	Q9X9Q7	NSAD_SPHXE	25.248	202	136	5	2	199	3	193	1.64e-12	69.3
Pocillopora_acuta_HIv2___RNAseq.g11967.t1	sp	B2RXC1	TPC11_MOUSE	44.804	895	393	12	6	802	7	898	0.0	756
Pocillopora_acuta_HIv2___RNAseq.g12239.t1	sp	Q3URF8	KCD21_MOUSE	55.714	70	26	3	1	68	32	98	1.83e-12	68.6
Pocillopora_acuta_HIv2___TS.g21909.t1	sp	Q68EK7	RAB4B_DANRE	89.500	200	21	0	24	223	1	200	6.69e-132	375
Pocillopora_acuta_HIv2___TS.g12649.t1	sp	P61203	CSN2_RAT	86.907	443	58	0	1	443	1	443	0.0	799
Pocillopora_acuta_HIv2___RNAseq.g25736.t1	sp	Q4R0J7	ARD1_UROFA	31.627	332	218	5	12	343	21	343	6.48e-55	186
Pocillopora_acuta_HIv2___TS.g26556.t3	sp	O05218	YWRD_BACSU	36.106	565	307	13	46	607	12	525	2.65e-98	312
Pocillopora_acuta_HIv2___RNAseq.g10723.t1	sp	A0A0C2SRU0	IBOD_AMAMK	42.424	330	162	8	121	424	1	328	5.74e-79	251
Pocillopora_acuta_HIv2___RNAseq.g12242.t1	sp	Q80U95	UBE3C_MOUSE	47.748	1110	506	21	1	1063	1	1083	0.0	956
Pocillopora_acuta_HIv2___TS.g8024.t1	sp	Q3U3C9	GSE1_MOUSE	37.333	75	47	0	1707	1781	1118	1192	9.90e-06	54.7
Pocillopora_acuta_HIv2___RNAseq.g11584.t1	sp	A8TX70	CO6A5_HUMAN	28.241	216	143	8	24	235	802	1009	7.77e-17	83.6
Pocillopora_acuta_HIv2___RNAseq.g25453.t1	sp	Q08DB5	STX5_BOVIN	63.245	302	93	7	34	333	53	338	6.22e-121	355
Pocillopora_acuta_HIv2___RNAseq.g17942.t1	sp	P48442	CASR_RAT	32.579	884	515	25	35	861	22	881	4.44e-125	407
Pocillopora_acuta_HIv2___RNAseq.g26161.t1	sp	Q9Y711	AOX_AJECA	42.271	317	159	5	18	319	20	327	2.02e-82	256
Pocillopora_acuta_HIv2___RNAseq.g25174.t1	sp	Q8BX37	ACP7_MOUSE	54.726	402	178	3	31	432	32	429	3.34e-170	488
Pocillopora_acuta_HIv2___RNAseq.g4177.t1	sp	Q8BW72	KDM4A_MOUSE	55.478	429	155	6	8	404	13	437	1.90e-158	494
Pocillopora_acuta_HIv2___RNAseq.g19584.t1	sp	Q9R1K5	FZR1_MOUSE	73.800	500	117	7	1	493	1	493	0.0	723
Pocillopora_acuta_HIv2___RNAseq.g9819.t1	sp	P21956	MFGM_MOUSE	33.708	178	98	7	100	260	289	463	1.83e-18	92.0
Pocillopora_acuta_HIv2___RNAseq.g21880.t1	sp	P12111	CO6A3_HUMAN	42.857	91	35	5	47	125	2294	2379	6.60e-08	60.1
Pocillopora_acuta_HIv2___RNAseq.g8001.t1	sp	Q8CHP0	ZC3H3_MOUSE	54.054	185	79	2	480	664	618	796	8.96e-61	224
Pocillopora_acuta_HIv2___RNAseq.g5813.t1	sp	Q5RDX3	CTC1_PONAB	21.645	1252	750	45	133	1331	130	1203	1.54e-26	122
Pocillopora_acuta_HIv2___TS.g23568.t2b	sp	H3BMG3	SMKR1_HUMAN	56.522	46	19	1	68	113	21	65	5.60e-09	52.0
Pocillopora_acuta_HIv2___TS.g23568.t2d	sp	Q04073	P3A2_STRPU	64.387	351	84	4	54	364	3	352	1.57e-152	446
Pocillopora_acuta_HIv2___RNAseq.g28148.t1	sp	Q7ZW24	ALG11_DANRE	58.776	490	182	6	10	492	18	494	0.0	583
Pocillopora_acuta_HIv2___RNAseq.7335_t	sp	Q91619	NODAL_XENLA	33.962	106	58	3	146	245	306	405	1.16e-10	64.3
Pocillopora_acuta_HIv2___RNAseq.g6696.t1	sp	O88783	FA5_MOUSE	36.957	184	94	6	91	263	2009	2181	3.74e-22	106
Pocillopora_acuta_HIv2___RNAseq.g15526.t1	sp	O93384	RSAD2_ONCMY	64.329	328	98	1	63	371	21	348	2.14e-162	461
Pocillopora_acuta_HIv2___RNAseq.g20171.t1	sp	Q2UMY7	MAK5_ASPOR	39.568	139	60	3	16	152	181	297	1.09e-21	94.4
Pocillopora_acuta_HIv2___RNAseq.g13875.t1a	sp	P02599	CALM_DICDI	28.931	159	97	6	1	154	1	148	2.45e-14	69.3
Pocillopora_acuta_HIv2___RNAseq.g9771.t1	sp	Q8BP27	SFR1_MOUSE	41.905	105	55	3	93	192	213	316	2.58e-15	75.9
Pocillopora_acuta_HIv2___TS.g7255.t1	sp	Q9Y4B6	DCAF1_HUMAN	49.444	180	66	2	60	220	1106	1279	1.17e-45	167
Pocillopora_acuta_HIv2___RNAseq.g28611.t1	sp	P84023	SMAD3_CHICK	75.000	428	94	6	1	417	1	426	0.0	635
Pocillopora_acuta_HIv2___TS.g26158.t1	sp	Q7Z494	NPHP3_HUMAN	25.333	375	261	2	283	656	935	1291	1.03e-19	99.0
Pocillopora_acuta_HIv2___TS.g8275.t1	sp	P08059	G6PI_PIG	66.105	475	138	3	15	470	3	473	0.0	667
Pocillopora_acuta_HIv2___RNAseq.g685.t2	sp	A8MPX8	PP2D1_HUMAN	26.723	595	316	14	63	565	63	629	6.51e-45	171
Pocillopora_acuta_HIv2___RNAseq.15532_t	sp	Q96MM6	HS12B_HUMAN	46.809	94	47	2	39	131	58	149	6.30e-21	92.4
Pocillopora_acuta_HIv2___RNAseq.g17940.t1	sp	O95995	DRC4_HUMAN	73.118	465	124	1	21	485	15	478	0.0	674
Pocillopora_acuta_HIv2___RNAseq.g13136.t3	sp	Q02410	APBA1_HUMAN	54.887	399	157	3	1135	1519	448	837	2.11e-144	467
Pocillopora_acuta_HIv2___RNAseq.g24666.t1	sp	A0A140LIJ0	DCST2_MOUSE	21.638	647	383	18	469	1017	9	629	9.75e-20	98.6
Pocillopora_acuta_HIv2___RNAseq.g22558.t1	sp	B2RQL2	STOX1_MOUSE	36.508	189	102	3	16	203	12	183	1.69e-30	130
Pocillopora_acuta_HIv2___RNAseq.g17214.t1	sp	Q9D2N9	VP33A_MOUSE	57.391	230	89	3	6	235	376	596	1.13e-84	266
Pocillopora_acuta_HIv2___RNAseq.g29271.t1	sp	Q80W94	MOGT2_MOUSE	38.066	331	172	6	12	323	15	331	1.50e-73	233
Pocillopora_acuta_HIv2___RNAseq.g25828.t1	sp	Q96RW7	HMCN1_HUMAN	39.799	299	162	7	25	318	4528	4813	5.95e-58	228
Pocillopora_acuta_HIv2___RNAseq.g28589.t1	sp	Q5FVD7	C4S2A_XENLA	68.254	63	19	1	1	62	1	63	7.68e-27	95.9
Pocillopora_acuta_HIv2___RNAseq.g12443.t1	sp	Q99P72	RTN4_MOUSE	37.569	181	113	0	41	221	975	1155	2.10e-33	130
Pocillopora_acuta_HIv2___TS.g13460.t1	sp	Q460N5	PAR14_HUMAN	25.616	1663	1050	44	873	2471	167	1706	4.86e-135	473
Pocillopora_acuta_HIv2___RNAseq.g28613.t1	sp	Q5ZLW3	DYM_CHICK	49.710	690	304	13	1	669	1	668	0.0	633
Pocillopora_acuta_HIv2___RNAseq.g4244.t1	sp	O75072	FKTN_HUMAN	40.564	461	235	8	2	441	19	461	6.13e-108	330
Pocillopora_acuta_HIv2___RNAseq.g217.t1	sp	O95980	RECK_HUMAN	40.383	941	514	16	22	956	37	936	0.0	696
Pocillopora_acuta_HIv2___RNAseq.g13134.t1	sp	E1BNS6	SPAG8_BOVIN	38.983	177	104	2	16	188	283	459	2.63e-29	115
Pocillopora_acuta_HIv2___TS.g17728.t1	sp	Q8TAM1	BBS10_HUMAN	26.852	432	282	10	7	422	14	427	1.16e-31	133
Pocillopora_acuta_HIv2___RNAseq.g12162.t1	sp	O15118	NPC1_HUMAN	23.268	967	604	27	63	910	318	1265	7.82e-58	220
Pocillopora_acuta_HIv2___TS.g20332.t1c	sp	P32018	COEA1_CHICK	30.612	196	125	5	34	227	149	335	9.63e-17	82.4
Pocillopora_acuta_HIv2___RNAseq.g30934.t1	sp	P19477	FIBA_APOPA	44.344	221	105	7	25	236	67	278	1.91e-51	171
Pocillopora_acuta_HIv2___RNAseq.g30448.t1	sp	P14943	EST2_RABIT	29.529	552	282	21	31	496	1	531	8.70e-54	192
Pocillopora_acuta_HIv2___RNAseq.g229.t1	sp	Q96AY4	TTC28_HUMAN	27.393	909	565	31	802	1661	237	1099	1.05e-61	238
Pocillopora_acuta_HIv2___TS.g9761.t2	sp	O34678	YTBE_BACSU	41.100	309	139	4	6	314	10	275	6.60e-71	224
Pocillopora_acuta_HIv2___RNAseq.g7887.t1	sp	Q09575	YRD6_CAEEL	26.115	314	203	8	169	469	860	1157	9.91e-21	99.8
Pocillopora_acuta_HIv2___RNAseq.g7650.t1	sp	Q9R0Y1	ASIC5_MOUSE	25.364	481	294	15	89	552	34	466	7.93e-42	160
Pocillopora_acuta_HIv2___RNAseq.g29273.t1	sp	Q96UY1	DGT2B_UMBRA	34.413	247	140	4	1	231	108	348	6.41e-45	156
Pocillopora_acuta_HIv2___TS.g6881.t2	sp	Q5R869	MSRB1_PONAB	54.386	114	32	2	1	114	1	94	4.54e-37	124
Pocillopora_acuta_HIv2___RNAseq.g687.t1	sp	Q9H9S5	FKRP_HUMAN	42.747	517	267	7	3	518	2	490	1.16e-146	433
Pocillopora_acuta_HIv2___RNAseq.g11965.t1	sp	Q1RLX4	TPC11_DANRE	55.090	167	75	0	6	172	7	173	3.98e-58	202
Pocillopora_acuta_HIv2___RNAseq.g23219.t1	sp	Q9C882	GTL1_ARATH	32.955	88	58	1	92	179	436	522	4.70e-07	54.3
Pocillopora_acuta_HIv2___TS.g3345.t1	sp	H9JW43	CDA8_BOMMO	39.503	362	207	7	26	380	24	380	2.67e-84	264
Pocillopora_acuta_HIv2___RNAseq.g14814.t1	sp	Q96PQ7	KLHL5_HUMAN	25.618	566	383	13	4	554	202	744	3.07e-43	168
