"sequence_name","count_FOXO3","count_HSF1","count_NFE2L2"
"Montipora_capitata_HIv3___TS.g47110.t1",2,0,0
"Montipora_capitata_HIv3___TS.g47184.t1",2,0,0
"Montipora_capitata_HIv3___TS.g47207.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47223.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47271.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47285.t1",1,0,0
"Montipora_capitata_HIv3___TS.g4737.t1a",2,0,0
"Montipora_capitata_HIv3___TS.g47413.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47419.t1",1,2,0
"Montipora_capitata_HIv3___TS.g47420.t1",2,0,0
"Montipora_capitata_HIv3___TS.g47452.t1",1,1,0
"Montipora_capitata_HIv3___TS.g47453.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47485.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47540.t1b",2,0,0
"Montipora_capitata_HIv3___TS.g47599.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47602.t2",1,0,0
"Montipora_capitata_HIv3___TS.g47625.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g47667.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g47674.t1",1,0,0
"Montipora_capitata_HIv3___TS.g4768.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47702.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47703.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47756.t1",1,0,0
"Montipora_capitata_HIv3___TS.g47770.t1",1,1,0
"Montipora_capitata_HIv3___TS.g47838.t1",1,0,0
"Montipora_capitata_HIv3___TS.g479.t2",1,0,0
"Montipora_capitata_HIv3___TS.g47962.t2",2,0,0
"Montipora_capitata_HIv3___TS.g48020.t2",1,0,0
"Montipora_capitata_HIv3___TS.g48030.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48036.t1",2,0,0
"Montipora_capitata_HIv3___TS.g48217.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48219.t1",1,1,0
"Montipora_capitata_HIv3___TS.g48241.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48276.t1",2,0,0
"Montipora_capitata_HIv3___TS.g48397.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48452.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48453.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48603.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48661.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48675.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g48797.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48803.t1",1,0,1
"Montipora_capitata_HIv3___TS.g48863.t1",1,3,0
"Montipora_capitata_HIv3___TS.g48865.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48928.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48937.t1",1,0,0
"Montipora_capitata_HIv3___TS.g48966.t1",2,0,0
"Montipora_capitata_HIv3___TS.g49064.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49084.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49130.t1",2,0,0
"Montipora_capitata_HIv3___TS.g49159.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g49232.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49238.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49315.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g4941.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49456.t1",1,0,0
"Montipora_capitata_HIv3___TS.g4949.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49618.t1",1,1,0
"Montipora_capitata_HIv3___TS.g49627.t1",1,0,0
"Montipora_capitata_HIv3___TS.g4975.t2",1,0,1
"Montipora_capitata_HIv3___TS.g49867.t1",1,0,0
"Montipora_capitata_HIv3___TS.g49887.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50001.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50029.t1",2,0,0
"Montipora_capitata_HIv3___TS.g50161.t1",1,0,0
"Montipora_capitata_HIv3___TS.g502.t1",2,0,0
"Montipora_capitata_HIv3___TS.g5024.t2",1,0,0
"Montipora_capitata_HIv3___TS.g50337.t1",2,0,0
"Montipora_capitata_HIv3___TS.g50399.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50470.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5050.t2",1,0,0
"Montipora_capitata_HIv3___TS.g50536.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50544.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50593.t1",1,1,0
"Montipora_capitata_HIv3___TS.g50706.t1",1,0,0
"Montipora_capitata_HIv3___TS.g50709.t2",1,0,0
"Montipora_capitata_HIv3___TS.g50726.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g50773.t3",1,0,0
"Montipora_capitata_HIv3___TS.g50856.t2",2,0,0
"Montipora_capitata_HIv3___TS.g50857.t1",2,0,0
"Montipora_capitata_HIv3___TS.g50869.t3",1,0,1
"Montipora_capitata_HIv3___TS.g5110.t1",1,0,0
"Montipora_capitata_HIv3___TS.g517.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5181.t1b",1,0,0
"Montipora_capitata_HIv3___TS.g5185.t1",1,0,0
"Montipora_capitata_HIv3___TS.g523.t1",2,0,0
"Montipora_capitata_HIv3___TS.g5234.t2",1,0,0
"Montipora_capitata_HIv3___TS.g5252.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5305.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5308.t2a",2,0,1
"Montipora_capitata_HIv3___TS.g5356.t2",1,0,0
"Montipora_capitata_HIv3___TS.g5364.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5370.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5387.t2",1,0,0
"Montipora_capitata_HIv3___TS.g5405.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5417.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5420.t1",1,1,0
"Montipora_capitata_HIv3___TS.g5538.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5623.t3",1,0,0
"Montipora_capitata_HIv3___TS.g5646.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5728.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5864.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5981.t1",1,0,0
"Montipora_capitata_HIv3___TS.g5984.t2",1,0,0
"Montipora_capitata_HIv3___TS.g6079.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6348.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6369.t1",1,0,0
"Montipora_capitata_HIv3___TS.g637.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6485.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6496.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6516.t1",1,0,1
"Montipora_capitata_HIv3___TS.g6541.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6594.t1",2,0,0
"Montipora_capitata_HIv3___TS.g6611.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6647.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6728.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6781.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6845.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6865.t1a",2,0,0
"Montipora_capitata_HIv3___TS.g6869.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6871.t1",1,0,0
"Montipora_capitata_HIv3___TS.g6997.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g7084.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7097.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7124.t2b",1,0,0
"Montipora_capitata_HIv3___TS.g7164.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7165.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7183.t1",2,0,0
"Montipora_capitata_HIv3___TS.g7184.t1",3,0,0
"Montipora_capitata_HIv3___TS.g7185.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7201.t1b",1,0,1
"Montipora_capitata_HIv3___TS.g7286.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7322.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7477.t2",1,0,0
"Montipora_capitata_HIv3___TS.g7506.t2",2,0,0
"Montipora_capitata_HIv3___TS.g7509.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7597.t2",1,0,0
"Montipora_capitata_HIv3___TS.g7611.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7658.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7738.t1",1,0,0
"Montipora_capitata_HIv3___TS.g7801.t2",1,0,1
"Montipora_capitata_HIv3___TS.g7815.t1",2,0,0
"Montipora_capitata_HIv3___TS.g7979.t1b",1,0,0
"Montipora_capitata_HIv3___TS.g802.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8021.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8042.t2",1,0,0
"Montipora_capitata_HIv3___TS.g8048.t1b",1,0,0
"Montipora_capitata_HIv3___TS.g8067.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8099.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8146.t1",1,0,0
"Montipora_capitata_HIv3___TS.g83.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8344.t1",1,0,0
"Montipora_capitata_HIv3___TS.g842.t1",1,1,0
"Montipora_capitata_HIv3___TS.g8479.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8512.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8540.t1",1,0,0
"Montipora_capitata_HIv3___TS.g855.t1",1,0,0
"Montipora_capitata_HIv3___TS.g858.t2b",2,1,0
"Montipora_capitata_HIv3___TS.g858.t2c",2,1,0
"Montipora_capitata_HIv3___TS.g8646.t2",1,0,0
"Montipora_capitata_HIv3___TS.g8650.t2",1,0,0
"Montipora_capitata_HIv3___TS.g8656.t1",1,0,1
"Montipora_capitata_HIv3___TS.g869.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8795.t1",1,1,0
"Montipora_capitata_HIv3___TS.g8920.t1",1,2,0
"Montipora_capitata_HIv3___TS.g894.t1",1,0,0
"Montipora_capitata_HIv3___TS.g895.t1",1,0,0
"Montipora_capitata_HIv3___TS.g8984.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9109.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9386.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9407.t1",1,0,0
"Montipora_capitata_HIv3___TS.g942.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9440.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g9462.t2",1,0,0
"Montipora_capitata_HIv3___TS.g9647.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9674.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9710.t3",2,0,0
"Montipora_capitata_HIv3___TS.g9755.t1a",1,0,0
"Montipora_capitata_HIv3___TS.g9764.t2",1,0,1
"Montipora_capitata_HIv3___TS.g9818.t1b",1,0,0
"Montipora_capitata_HIv3___TS.g9892.t1",1,0,0
"Montipora_capitata_HIv3___TS.g9930.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.10207_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.10384_t",0,1,1
"Montipora_capitata_HIv3___RNAseq.13355_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.15416_t",0,2,0
"Montipora_capitata_HIv3___RNAseq.164_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.17711_t",0,1,1
"Montipora_capitata_HIv3___RNAseq.17832_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.18040_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.18142_t",0,3,0
"Montipora_capitata_HIv3___RNAseq.20831_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.20936_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.2336_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.23476_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.24180_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.28904_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.30680_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.32244_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.33304_t",0,2,0
"Montipora_capitata_HIv3___RNAseq.33925_t",0,1,1
"Montipora_capitata_HIv3___RNAseq.34213_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.35221_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.37201_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.41093_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.43487_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.44859_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.45050_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.45128_t",0,1,0
"Montipora_capitata_HIv3___RNAseq.51211_t",0,2,0
"Montipora_capitata_HIv3___RNAseq.6936_t",0,1,1
"Montipora_capitata_HIv3___RNAseq.g1002.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10098.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10162.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10165.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1017.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10271.t3",0,1,1
"Montipora_capitata_HIv3___RNAseq.g10275.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1034.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g10346.t1c",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10378.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10389.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g10439.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10447.t2",0,3,0
"Montipora_capitata_HIv3___RNAseq.g1056.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10644.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10709.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g10710.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10729.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10744.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10762.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10804.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10809.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1086.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10893.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g10970.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g11029.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11054.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g11126.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11129.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11134.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11182.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11188.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11218.t1",0,2,1
"Montipora_capitata_HIv3___RNAseq.g11282.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11326.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11360.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11371.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11373.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11381.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11388.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g114.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11400.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g11402.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11403.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11407.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g11426.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11437.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11448.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g11476.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11478.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11480.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1149.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11507.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11534.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11536.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11538.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11543.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11549.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11559.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11569.t1b",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11581.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11594.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11611.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g11634.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11670.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11673.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1169.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11717.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11720.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11726.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1173.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11734.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11766.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11783.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11830.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11833.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g11841.t2",0,1,1
"Montipora_capitata_HIv3___RNAseq.g11867.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11872.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1189.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11905.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11913.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11917.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11928.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11946.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11995.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g11996.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12007.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1201.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12024.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12031.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12036.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12076.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12089.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12102.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12139.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12174.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12185.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12248.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12261.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12269.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12299.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12303.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12309.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12407.t1b",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12432.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12433.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12435.t2",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12446.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12547.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12548.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12605.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12625.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12626.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12636.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12656.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12682.t1",0,3,0
"Montipora_capitata_HIv3___RNAseq.g12687.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12699.t1a",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12728.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12729.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12744.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12751.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12753.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12755.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12806.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12815.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12846.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12847.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12862.t1",0,1,3
"Montipora_capitata_HIv3___RNAseq.g12871.t1b",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12895.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12902.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12955.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g12964.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12965.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g12984.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g12997.t1",0,5,0
"Montipora_capitata_HIv3___RNAseq.g13006.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13017.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13024.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13031.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13087.t2",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13090.t1",0,3,0
"Montipora_capitata_HIv3___RNAseq.g131.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13106.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13112.t1",0,3,0
"Montipora_capitata_HIv3___RNAseq.g13113.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g1312.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13120.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13136.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13137.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13140.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13149.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13208.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13209.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13281.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13302.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g13319.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13332.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13413.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13417.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13445.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13526.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13531.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13538.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13542.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13557.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13558.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13591.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13633.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13639.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13658.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13675.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13685.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13713.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13759.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g13843.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g13859.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1406.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14065.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14092.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14098.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g14152.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14155.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14161.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14175.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14178.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14187.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14189.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g1419.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14192.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14204.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14256.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14261.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14290.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14356.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14371.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g14381.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14420.t2",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14486.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14496.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14520.t1",0,1,1
"Montipora_capitata_HIv3___RNAseq.g14563.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14583.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14600.t1b",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14619.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14625.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14628.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14632.t1",0,2,0
"Montipora_capitata_HIv3___RNAseq.g14656.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14701.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14736.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14741.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14746.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14747.t1",0,1,0
"Montipora_capitata_HIv3___RNAseq.g14757.t1",0,1,0
