"sequence_name","count_FOXO3","count_HSF1","count_NFE2L2"
"Pocillopora_acuta_HIv2___RNAseq.g8793.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8805.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8810.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8816.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g8821.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8859.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8859.t1c",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g886.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8886.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8890.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8893.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8899.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8908.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8916.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g8932.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8934.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8971.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8972.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8984.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8985.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g899.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8990.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8995.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g8996.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9018.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9021.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9022.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9027.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9029.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9053.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9058.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9062.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9067.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9077.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9087.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9089.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9096.t1",1,1,1
"Pocillopora_acuta_HIv2___RNAseq.g9098.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9102.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g912.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9120.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9132.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9134.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9135.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9144.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9179.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g918.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9182.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9185.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9198.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g920.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9208.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9224.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9237.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g925.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9250.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9257.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9263.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9266.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9269.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9284.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9285.t1",1,1,1
"Pocillopora_acuta_HIv2___RNAseq.g9318.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9326.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9373.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9378.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9382.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9412.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9420.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9425.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9428.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g944.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g945.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9451.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9454.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9459.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9462.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9463.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9465.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9466.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9489.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g954.t1",2,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9541.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9542.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9545.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9551.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9560.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9561.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9566.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9580.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9581.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9582.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9598.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9599.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9609.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9610.t1b",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9612.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9616.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9633.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9706.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9707.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9728.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9732.t1",1,2,0
"Pocillopora_acuta_HIv2___RNAseq.g9733.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9734.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9737.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9752.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g976.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9768.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9771.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9782.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9784.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9785.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g980.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9800.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9801.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9803.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9808.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9810.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9814.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9836.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g985.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9855.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9856.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9864.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9869.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9873.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g988.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9880.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9907.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g9908.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9917.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9918.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g9922.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9925.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9932.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9936.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9953.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g9990.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.19956_t",1,0,0
"Pocillopora_acuta_HIv2___TS.27555_t",1,0,1
"Pocillopora_acuta_HIv2___TS.37_t",1,0,0
"Pocillopora_acuta_HIv2___TS.8513_t",1,0,0
"Pocillopora_acuta_HIv2___TS.g10005.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10009.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10019.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g10038.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10097.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g10100.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10157.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g10176.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g10199.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10210.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10272.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g10287.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10294.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10328.t2",2,0,0
"Pocillopora_acuta_HIv2___TS.g10330.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g10343.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10369.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10384.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10411.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10425.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10461.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10631.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g10638.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10710.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g10713.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10727.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10739.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g10773.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10819.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g10825.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g10863.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g10991.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11023.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11078.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g11095.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11097.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1110.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11111.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11189.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11273.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11282.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11291.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g11294.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11298.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11433.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11434.t2a",1,0,0
"Pocillopora_acuta_HIv2___TS.g11450.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11523.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g11594.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1161.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11645.t2b",1,0,0
"Pocillopora_acuta_HIv2___TS.g11649.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1165.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11695.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11704.t1",2,1,1
"Pocillopora_acuta_HIv2___TS.g11730.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g11747.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1176.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11799.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11833.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11853.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11857.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g11867.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g11897.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g12128.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g12138.t2",1,1,0
"Pocillopora_acuta_HIv2___TS.g12141.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12149.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12170.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12175.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12250.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12304.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12326.t2",1,1,0
"Pocillopora_acuta_HIv2___TS.g12438.t1",2,1,0
"Pocillopora_acuta_HIv2___TS.g12443.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12467.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12477.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12526.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12539.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12548.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12560.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g12649.t1",2,2,0
"Pocillopora_acuta_HIv2___TS.g12653.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12681.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12707.t1c",1,0,0
"Pocillopora_acuta_HIv2___TS.g12742.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12819.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12822.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12891.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12955.t1a",1,1,0
"Pocillopora_acuta_HIv2___TS.g12958.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g12980.t1",1,0,2
"Pocillopora_acuta_HIv2___TS.g13031.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13061.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13206.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13212.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13216.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13409.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13410.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13441.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g13508.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g13522.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g13540.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1357.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13649.t1a",1,1,0
"Pocillopora_acuta_HIv2___TS.g13806.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g13820.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13835.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13841.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13864.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13897.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g13920.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13929.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g13973.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g13986.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1405.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14050.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g1406.t3",1,0,0
"Pocillopora_acuta_HIv2___TS.g14075.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1409.t2",1,0,1
"Pocillopora_acuta_HIv2___TS.g14144.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14226.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14229.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14230.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14251.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g14255.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14315.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g14356.t2",1,0,1
"Pocillopora_acuta_HIv2___TS.g14424.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14465.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g14501.t1",1,2,1
"Pocillopora_acuta_HIv2___TS.g14528.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g14552.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14553.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14555.t1",2,1,0
"Pocillopora_acuta_HIv2___TS.g14582.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1462.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g14794.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g148.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14826.t1a",1,1,0
"Pocillopora_acuta_HIv2___TS.g14858.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14879.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g14904.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14957.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14959.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g14962.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15039.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15110.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15232.t1a",1,1,0
"Pocillopora_acuta_HIv2___TS.g15270.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15273.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15290.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15294.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15306.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g15348.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g15389.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15393.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15421.t2",1,0,1
"Pocillopora_acuta_HIv2___TS.g15431.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g15464.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g15485.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15508.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g15655.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15668.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15691.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15720.t1",2,0,0
"Pocillopora_acuta_HIv2___TS.g15754.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15781.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15812.t1c",1,1,0
"Pocillopora_acuta_HIv2___TS.g15836.t2",2,0,0
"Pocillopora_acuta_HIv2___TS.g15866.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15879.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g15909.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g15954.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g15977.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16036.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16064.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g16132.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g1616.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g16183.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16236.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16257.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16447.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16510.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16546.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g1657.t3",1,0,0
"Pocillopora_acuta_HIv2___TS.g16625.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16637.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16673.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g16693.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16734.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16747.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g16770.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16789.t2",2,0,0
"Pocillopora_acuta_HIv2___TS.g16797.t3b",1,0,1
"Pocillopora_acuta_HIv2___TS.g16868.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g16956.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g16993.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1704.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17085.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17188.t3",1,0,0
"Pocillopora_acuta_HIv2___TS.g17193.t3a",1,0,0
"Pocillopora_acuta_HIv2___TS.g17237.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17247.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17259.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g17295.t2",2,0,0
"Pocillopora_acuta_HIv2___TS.g17344.t1",3,0,0
"Pocillopora_acuta_HIv2___TS.g17389.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17391.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17529.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17553.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g17585.t2b",1,0,0
"Pocillopora_acuta_HIv2___TS.g17618.t2",1,1,0
"Pocillopora_acuta_HIv2___TS.g17636.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17646.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g1768.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17699.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g17700.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17728.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17781.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1781.t1c",1,0,0
"Pocillopora_acuta_HIv2___TS.g17819.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g17826.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g17863.t1",1,1,0
"Pocillopora_acuta_HIv2___TS.g17952.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g17954.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g17954.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g18074.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18097.t2",2,1,0
"Pocillopora_acuta_HIv2___TS.g18103.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1815.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18216.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18294.t2",2,0,0
"Pocillopora_acuta_HIv2___TS.g18307.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18380.t2b",1,0,0
"Pocillopora_acuta_HIv2___TS.g18462.t1",2,0,1
"Pocillopora_acuta_HIv2___TS.g18475.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18521.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g18521.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g18521.t1c",1,0,1
"Pocillopora_acuta_HIv2___TS.g18545.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18687.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18761.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18778.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g1879.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18879.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18925.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18943.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g18948.t1",1,1,1
"Pocillopora_acuta_HIv2___TS.g18999.t1",1,0,1
"Pocillopora_acuta_HIv2___TS.g19025.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19042.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g19055.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19060.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19082.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19086.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19118.t3",1,0,1
"Pocillopora_acuta_HIv2___TS.g19119.t1a",1,0,0
"Pocillopora_acuta_HIv2___TS.g19135.t2",1,0,0
"Pocillopora_acuta_HIv2___TS.g19161.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19185.t1a",2,0,0
"Pocillopora_acuta_HIv2___TS.g19185.t1b",1,0,0
"Pocillopora_acuta_HIv2___TS.g19199.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19202.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19221.t1",1,0,0
"Pocillopora_acuta_HIv2___TS.g19225.t1",1,0,0
